TransactionAmount,TransactionDuration,AccountBalance,TransactionGap,CustomerAge_Bin,TransactionType,Channel,CustomerOccupation,Target
257.6,293.0,7950.74,-27790751.0,Old,Credit,Online,Retired,3
746.78,64.0,1699.81,-29605108.0,Young,Credit,Branch,Student,1
82.00999999999999,156.0,287.46000000000004,-27182357.0,Young,Credit,Branch,Student,4
476.99,187.0,1154.48,-57341378.0,Young,Debit,Online,Student,4
320.11,130.0,4076.48,-57341226.0,Young,Debit,Branch,Student,4
333.39,35.0,10628.59,-36257498.0,Old,Debit,ATM,Doctor,2
10.300000000000011,197.0,7801.32,-28739466.0,Middle,Debit,ATM,Engineer,2
737.46,75.0,634.1599999999999,-57944374.0,Middle,Credit,Branch,Doctor,1
416.55,73.0,922.96,-47399744.0,Middle,Debit,Online,Engineer,0
84.91,68.0,4734.110000000001,-33226124.0,Young,Debit,Online,Student,4
98.94999999999999,73.0,5670.82,-26836215.0,Old,Debit,Branch,Retired,3
18.139999999999986,48.0,6020.85,-54048249.0,Old,Credit,ATM,Retired,0
899.4200000000001,108.0,6180.3,-39709140.0,Middle,Debit,ATM,Doctor,1
215.13,114.0,3956.69,-57773134.0,Middle,Debit,Online,Engineer,0
218.57,102.0,13869.86,-33233861.0,Old,Credit,Branch,Doctor,2
341.88,89.0,4159.52,-43947377.0,Middle,Debit,ATM,Engineer,0
691.92,61.00000000000001,1084.65,-41700895.0,Young,Debit,Online,Student,1
50.43000000000001,51.0,9794.26,-41702562.0,Young,Debit,Branch,Doctor,0
440.43,23.0,5123.24,-35389578.0,Old,Debit,Branch,Retired,3
299.03,52.0,1381.2799999999997,-56558581.0,Middle,Debit,Branch,Engineer,0
1.9800000000000182,170.0,11619.1,-27181754.0,Old,Debit,ATM,Doctor,2
173.45,161.0,9077.62,-27186088.0,Young,Debit,ATM,Engineer,3
438.76,73.0,1824.19,-54400943.0,Young,Debit,Branch,Student,4
519.62,40.0,4159.33,-29946266.0,Old,Credit,Online,Retired,3
738.68,124.0,14352.329999999998,-52500932.0,Middle,Debit,Online,Doctor,2
151.14,38.0,2156.54,-45071571.0,Old,Debit,Online,Retired,0
75.76999999999998,148.0,8361.7,-39277276.0,Middle,Debit,Branch,Engineer,2
444.52,17.0,5424.6,-50082924.0,Young,Debit,Online,Engineer,0
5.2900000000000205,276.0,11263.89,-52406237.0,Middle,Debit,Online,Doctor,2
97.63,127.0,12467.31,-46541164.0,Middle,Credit,Online,Doctor,2
256.95,71.0,2531.24,-47489449.0,Young,Debit,Branch,Engineer,4
734.86,290.0,6242.03,-28654339.0,Middle,Credit,Branch,Engineer,1
899.4200000000001,107.0,11565.97,-53101407.0,Middle,Debit,ATM,Doctor,1
84.28,142.0,13586.059999999998,-44117903.0,Middle,Debit,Branch,Doctor,2
899.4200000000001,95.0,1161.8400000000006,-39273271.0,Young,Debit,ATM,Student,1
202.49,69.0,7447.1,-26926676.0,Middle,Credit,ATM,Engineer,2
154.99,53.0,1419.31,-37465258.0,Young,Debit,Branch,Student,4
481.53,277.0,6142.54,-36168606.0,Old,Debit,Branch,Retired,3
172.92,212.0,416.3699999999999,-37465929.0,Young,Debit,Online,Student,4
275.59,238.0,6313.22,-33751269.0,Middle,Credit,Branch,Retired,3
207.2,133.0,8092.94,-26582031.0,Old,Debit,Online,Engineer,2
136.82,14.0,6229.13,-37719837.0,Young,Debit,Branch,Engineer,3
624.0,132.0,4976.18,-54139028.0,Young,Debit,Branch,Engineer,1
211.36,28.0,8741.51,-39015454.0,Young,Debit,Online,Engineer,3
10.149999999999977,58.0,7155.04,-53536766.0,Old,Debit,ATM,Doctor,0
26.30000000000001,33.0,7473.73,-28307519.0,Young,Debit,ATM,Doctor,3
319.5,69.0,2366.3,-44381241.0,Young,Credit,Branch,Engineer,4
182.42,137.0,3051.29,-51203445.0,Middle,Debit,Branch,Retired,0
716.62,241.0,6987.4,-49565137.0,Middle,Debit,ATM,Doctor,1
222.96,150.0,7370.41,-51115550.0,Old,Credit,ATM,Doctor,0
79.76999999999998,167.0,5010.31,-56215069.0,Old,Debit,ATM,Retired,0
431.08,25.0,6760.22,-41089357.0,Middle,Debit,Branch,Retired,3
592.24,140.0,9817.05,-33232693.0,Middle,Debit,ATM,Doctor,2
200.19,108.0,4389.96,-41004037.0,Middle,Credit,Branch,Retired,3
297.5,80.0,6768.14,-50770268.0,Old,Credit,Branch,Retired,0
345.86,145.0,1504.6400000000003,-30209262.0,Middle,Debit,ATM,Retired,3
343.88,97.0,6486.18,-28395281.0,Old,Debit,Online,Retired,3
16.519999999999982,135.0,835.5299999999997,-57855990.0,Young,Credit,Online,Student,4
162.1,151.0,8576.65,-28823648.0,Middle,Debit,Branch,Engineer,2
36.120000000000005,234.0,1593.0299999999997,-29427184.0,Young,Debit,Online,Student,4
354.91,191.0,3872.55,-27790561.0,Old,Debit,ATM,Retired,3
38.41,117.0,9129.68,-49478467.0,Middle,Debit,ATM,Doctor,0
53.52000000000001,55.0,2227.49,-50428199.0,Middle,Debit,Branch,Engineer,0
498.59,138.0,2619.46,-32621376.0,Middle,Debit,Online,Retired,3
13.300000000000011,63.0,213.0,-44638367.0,Young,Debit,ATM,Student,4
189.65,60.0,8457.09,-35048296.0,Young,Debit,ATM,Student,3
255.32,27.0,6290.62,-36086005.0,Old,Debit,ATM,Retired,3
230.51,56.0,9522.37,-54050971.0,Middle,Credit,Branch,Engineer,0
237.74,152.0,11795.12,-44111937.0,Old,Debit,ATM,Doctor,2
512.76,26.000000000000014,5121.36,-49476552.0,Middle,Debit,ATM,Doctor,0
151.37,53.0,8356.08,-50166800.0,Middle,Debit,ATM,Engineer,0
85.00999999999999,157.0,1299.4,-56208795.0,Young,Credit,ATM,Student,4
444.47,61.00000000000001,6062.94,-56822085.0,Old,Debit,Online,Retired,0
211.36,58.0,7588.67,-48354134.0,Old,Debit,ATM,Retired,0
879.25,137.0,125.85000000000036,-31328630.0,Young,Credit,Online,Student,1
55.97999999999999,87.0,7047.04,-35047860.0,Young,Credit,Branch,Student,4
54.91,275.0,7927.27,-54403107.0,Middle,Credit,ATM,Engineer,3
899.4200000000001,139.0,1889.7799999999997,-33233891.0,Young,Debit,Online,Student,1
393.74,90.0,1769.06,-28994096.0,Young,Debit,Online,Student,4
58.94,26.000000000000014,4575.98,-28994202.0,Young,Debit,Online,Engineer,3
515.57,56.0,9269.67,-58027220.0,Young,Debit,ATM,Engineer,0
332.15,105.0,9749.46,-33231284.0,Old,Debit,ATM,Doctor,2
177.94,173.0,123.23999999999978,-34963384.0,Young,Debit,Online,Student,4
68.68,141.0,4718.51,-35653868.0,Middle,Debit,Branch,Engineer,3
899.4200000000001,84.0,1171.98,-28395882.0,Young,Debit,Online,Student,1
240.03,31.0,7807.73,-53189072.0,Middle,Debit,Online,Engineer,0
168.34,240.0,7483.01,-42818200.0,Old,Debit,ATM,Retired,3
474.77,284.0,8494.53,-34090779.0,Middle,Debit,Online,Engineer,2
451.7,103.0,8994.67,-53018090.0,Young,Debit,Online,Engineer,0
243.85,43.0,4576.78,-27617229.0,Middle,Debit,Branch,Engineer,3
5.759999999999991,164.0,5859.79,-37464929.0,Middle,Debit,Branch,Student,3
435.08,78.0,2103.41,-40493388.0,Middle,Debit,Online,Engineer,3
127.78,170.0,1046.6600000000003,-48266934.0,Young,Debit,ATM,Student,4
23.139999999999986,93.0,10536.54,-30638741.0,Middle,Credit,Online,Doctor,2
545.87,41.0,4860.01,-58030696.0,Young,Debit,Branch,Engineer,0
21.20999999999998,37.0,9575.42,-29000822.0,Middle,Debit,Online,Engineer,2
423.53,81.0,5453.4,-39020311.0,Middle,Credit,Branch,Doctor,3
142.1,109.0,1545.6400000000003,-44463830.0,Young,Credit,Online,Student,4
899.4200000000001,112.0,7272.01,-31410722.0,Old,Debit,ATM,Engineer,1
114.15,52.0,1612.4,-53709644.0,Young,Debit,ATM,Student,4
275.98,67.0,6151.05,-28051376.0,Old,Credit,Online,Retired,3
590.68,23.0,852.1999999999998,-35046774.0,Young,Debit,Branch,Student,4
152.42,176.0,9141.79,-32628401.0,Middle,Debit,ATM,Doctor,2
395.77,118.0,6425.99,-53192646.0,Middle,Credit,Branch,Doctor,0
615.16,140.0,214.60999999999967,-55005970.0,Young,Debit,Online,Student,4
207.82,30.0,229.02000000000044,-53105537.0,Young,Credit,Online,Student,4
220.52,152.0,1793.0900000000001,-44553597.0,Old,Debit,ATM,Retired,3
281.47,142.0,4437.48,-38329738.0,Middle,Debit,ATM,Engineer,3
57.91,97.0,3641.06,-29517715.0,Old,Credit,Branch,Engineer,3
30.47999999999999,78.0,11481.85,-29000427.0,Young,Credit,Branch,Doctor,2
899.4200000000001,180.0,7567.17,-36080009.0,Old,Debit,Branch,Retired,1
453.09,97.0,4734.110000000001,-44725430.0,Middle,Debit,Branch,Doctor,2
424.47,116.0,5491.55,-53193788.0,Young,Debit,Online,Student,4
228.4,116.0,9598.43,-57772044.0,Old,Debit,ATM,Doctor,0
67.17000000000002,48.0,14410.439999999999,-42300307.0,Old,Debit,Online,Doctor,2
284.89,115.0,9738.6,-27785628.0,Middle,Debit,Online,Doctor,2
118.69,296.0,749.3400000000001,-54394419.0,Middle,Debit,Online,Doctor,3
221.33,276.0,1185.4300000000007,-33054766.0,Young,Debit,ATM,Student,4
252.31,172.0,1584.6,-50601694.0,Young,Credit,ATM,Student,4
58.849999999999994,115.0,1789.8000000000002,-46536669.0,Old,Credit,Online,Retired,4
194.68,165.0,14494.18,-46536989.0,Young,Debit,Online,Doctor,2
433.53,231.0,6368.32,-32972531.0,Middle,Debit,Branch,Doctor,2
178.26,59.0,1137.13,-33232372.0,Old,Debit,ATM,Retired,3
207.65,98.0,5143.8,-36256628.0,Middle,Debit,Online,Engineer,3
237.0,115.0,14021.399999999998,-54659883.0,Middle,Debit,Online,Doctor,2
899.4200000000001,114.0,5946.45,-27183552.0,Young,Debit,Online,Student,1
347.63,272.0,1400.04,-28222046.0,Young,Credit,Online,Student,4
517.68,24.0,11305.81,-49990542.0,Young,Debit,ATM,Doctor,0
36.25,76.0,193.0600000000004,-29598072.0,Middle,Debit,Branch,Doctor,3
46.53,34.0,4468.12,-43252772.0,Middle,Debit,ATM,Engineer,0
207.47,12.0,1688.9,-34434582.0,Middle,Debit,ATM,Doctor,3
199.7,285.0,7574.45,-50160421.0,Middle,Debit,ATM,Engineer,3
307.89,90.0,2637.55,-41701011.0,Old,Credit,Online,Retired,4
403.63,167.0,3304.02,-44464302.0,Young,Debit,Branch,Engineer,4
20.060000000000002,144.0,445.21000000000004,-48785314.0,Young,Debit,ATM,Student,4
236.57,112.0,3488.77,-37116897.0,Old,Debit,ATM,Retired,3
0.3199999999999932,136.0,7158.58,-39536721.0,Middle,Debit,ATM,Engineer,0
14.279999999999973,81.0,1597.5100000000002,-35910219.0,Young,Debit,ATM,Student,4
232.35,153.0,4186.25,-46799640.0,Middle,Credit,Branch,Engineer,0
317.53,104.0,6237.68,-53444465.0,Middle,Debit,Online,Engineer,0
74.67000000000002,283.0,3449.35,-46535609.0,Middle,Debit,ATM,Engineer,3
65.00999999999999,67.0,10235.19,-32539268.0,Young,Credit,Online,Doctor,3
0.44999999999998863,172.0,8670.23,-40315245.0,Middle,Debit,Branch,Engineer,2
364.13,61.00000000000001,8198.0,-55267463.0,Old,Debit,ATM,Doctor,0
340.13,32.0,1149.7400000000002,-55003676.0,Young,Debit,Branch,Student,4
15.810000000000002,11.0,8384.85,-52925711.0,Old,Debit,Branch,Doctor,0
222.66,88.0,14466.379999999997,-42739531.0,Middle,Debit,Online,Doctor,2
638.24,64.0,5695.78,-52322837.0,Middle,Debit,Branch,Engineer,0
241.21,108.0,1220.8599999999997,-35047932.0,Young,Debit,ATM,Engineer,4
171.16,42.0,6126.5,-34789074.0,Middle,Debit,Online,Retired,3
899.4200000000001,118.0,2861.65,-48785266.0,Young,Debit,Branch,Engineer,1
37.650000000000006,109.0,411.77999999999975,-35044921.0,Young,Credit,Online,Student,4
25.769999999999982,18.0,4331.54,-34443249.0,Old,Debit,Online,Retired,0
789.8,94.0,13948.09,-41702573.0,Middle,Debit,ATM,Doctor,1
308.85,33.0,333.1899999999996,-29426669.0,Young,Credit,Branch,Student,4
899.4200000000001,20.0,1189.0300000000002,-35308452.0,Young,Debit,ATM,Student,1
806.97,11.0,102.19999999999982,-52496448.0,Young,Debit,Online,Student,4
364.81,53.0,1145.23,-52496354.0,Young,Debit,Online,Student,4
490.82,114.0,8704.27,-45065106.0,Young,Debit,ATM,Engineer,1
899.4200000000001,125.0,6223.26,-55861743.0,Old,Debit,Branch,Doctor,1
311.28,198.0,135.96000000000004,-45934081.0,Middle,Debit,Branch,Doctor,3
85.03,48.0,4597.57,-49562048.0,Middle,Debit,ATM,Retired,0
307.75,63.0,1061.5800000000004,-49385716.0,Old,Debit,Branch,Doctor,0
333.67,68.0,9238.08,-42040778.0,Middle,Debit,Online,Engineer,2
589.89,213.0,9404.63,-32888539.0,Old,Debit,Branch,Engineer,2
372.08,63.0,13330.739999999998,-52587292.0,Old,Debit,Branch,Doctor,2
502.9,141.0,341.2399999999998,-35650508.0,Young,Credit,Online,Student,4
103.81,34.0,7044.63,-34875136.0,Middle,Debit,ATM,Doctor,2
69.43,162.0,9281.85,-55002578.0,Young,Debit,ATM,Engineer,0
110.4,62.0,8639.36,-35392575.0,Old,Credit,ATM,Doctor,3
275.65,14.0,4957.57,-38675761.0,Young,Credit,Branch,Engineer,4
336.01,121.0,4734.110000000001,-31152221.0,Old,Debit,Online,Doctor,3
251.8,102.0,11796.66,-50169341.0,Old,Debit,ATM,Doctor,2
334.07,200.0,7306.79,-38932992.0,Old,Debit,Branch,Engineer,3
52.44,87.0,3157.75,-36681187.0,Young,Debit,Online,Student,4
899.4200000000001,39.0,1941.8000000000002,-36859717.0,Young,Debit,ATM,Student,1
141.37,77.0,1019.77,-40749451.0,Middle,Debit,Online,Engineer,3
211.7,205.0,12272.78,-30812929.0,Middle,Credit,Online,Doctor,2
61.400000000000006,20.0,7892.87,-55610596.0,Middle,Debit,Branch,Engineer,0
308.23,23.0,4150.63,-48959953.0,Old,Debit,ATM,Retired,0
111.41,181.0,1204.1100000000001,-27010347.0,Young,Debit,Branch,Student,4
675.49,159.0,1893.0,-51810834.0,Old,Debit,ATM,Retired,1
29.71999999999997,38.0,1059.6200000000003,-40920869.0,Young,Debit,ATM,Student,4
301.73,163.0,990.7399999999998,-40920652.0,Old,Debit,Online,Doctor,3
294.61,74.0,7375.59,-34780471.0,Old,Debit,Branch,Retired,3
106.43,164.0,9403.12,-48955103.0,Middle,Credit,ATM,Engineer,0
381.52,79.0,5798.92,-30209335.0,Middle,Debit,Online,Doctor,2
899.4200000000001,71.0,1498.9300000000003,-51807591.0,Young,Credit,Online,Student,1
5.660000000000025,33.0,5434.64,-28992486.0,Middle,Debit,Branch,Engineer,0
209.09,203.0,9100.81,-31324905.0,Middle,Debit,ATM,Doctor,2
521.81,34.0,4750.96,-30552050.0,Middle,Debit,ATM,Engineer,3
588.36,134.0,8434.99,-57427298.0,Middle,Debit,Online,Engineer,2
146.67,273.0,1569.75,-31939566.0,Young,Debit,Online,Student,4
176.52,94.0,7132.08,-51894143.0,Old,Credit,Online,Retired,0
57.34,81.0,1100.6400000000003,-32630793.0,Young,Debit,Online,Student,4
294.77,101.0,2272.17,-33749583.0,Old,Debit,Online,Retired,3
881.3199999999999,59.0,2287.93,-37204669.0,Young,Debit,Online,Engineer,1
162.59,19.0,7104.83,-53625014.0,Old,Debit,Branch,Retired,0
56.150000000000006,77.0,13265.920000000002,-26918134.0,Young,Debit,Branch,Doctor,2
524.55,175.0,8292.75,-35566500.0,Middle,Debit,ATM,Doctor,2
535.4,110.0,651.8400000000001,-46791039.0,Young,Debit,Branch,Student,4
56.84,185.0,7977.78,-38673623.0,Middle,Debit,ATM,Engineer,3
135.94,258.0,4710.21,-56647290.0,Old,Debit,Branch,Retired,3
47.099999999999994,178.0,6308.07,-42302571.0,Middle,Credit,Branch,Doctor,3
124.05000000000001,220.0,7009.54,-32455327.0,Old,Credit,Branch,Doctor,3
802.8899999999999,175.0,1973.63,-37460357.0,Young,Debit,ATM,Student,1
193.16,109.0,2304.56,-49908342.0,Old,Debit,ATM,Retired,0
541.52,161.0,6087.24,-42733281.0,Middle,Credit,Branch,Engineer,1
20.170000000000016,86.0,3869.37,-58029814.0,Old,Debit,ATM,Retired,0
35.97999999999999,133.0,11147.34,-38418732.0,Middle,Credit,Branch,Doctor,2
273.24,173.0,2202.21,-28307627.0,Middle,Debit,Branch,Retired,3
663.45,147.0,5897.29,-28306254.0,Old,Debit,ATM,Retired,1
343.86,70.0,3278.65,-54401097.0,Old,Debit,Branch,Engineer,0
69.38,280.0,12072.11,-57254496.0,Old,Debit,Branch,Doctor,2
75.43,266.0,1441.8599999999997,-38678962.0,Old,Debit,ATM,Retired,3
414.64,74.0,7253.22,-50168513.0,Young,Debit,Branch,Doctor,0
86.79000000000002,166.0,8795.37,-56216178.0,Middle,Debit,Branch,Doctor,0
899.4200000000001,36.0,2636.32,-52583630.0,Middle,Debit,ATM,Engineer,1
14.100000000000023,73.0,6949.21,-27183270.0,Middle,Debit,Branch,Engineer,2
63.329999999999984,124.0,792.3299999999999,-27097321.0,Young,Credit,Branch,Student,4
606.27,42.0,9668.78,-43254231.0,Young,Debit,Branch,Doctor,1
4.470000000000027,132.0,1381.75,-38677775.0,Young,Debit,Branch,Student,4
289.01,96.0,4226.26,-37466811.0,Old,Debit,Online,Retired,3
338.69,169.0,1137.8900000000003,-32620781.0,Young,Debit,Branch,Student,4
97.73000000000002,156.0,7885.21,-45324784.0,Old,Debit,Branch,Doctor,0
899.4200000000001,112.0,9427.06,-33230134.0,Young,Debit,ATM,Student,1
27.610000000000014,26.000000000000014,3679.64,-52242069.0,Middle,Credit,ATM,Retired,0
284.17,189.0,3479.56,-45763526.0,Middle,Debit,ATM,Retired,3
76.20999999999998,69.0,664.9300000000003,-57338942.0,Young,Debit,Branch,Student,4
211.36,292.0,624.0900000000001,-30205041.0,Old,Credit,Branch,Doctor,3
584.51,76.0,3254.56,-37722102.0,Old,Debit,ATM,Retired,1
432.18,162.0,678.8299999999999,-46193839.0,Young,Debit,Branch,Student,4
134.55,165.0,14852.419999999998,-33837815.0,Old,Debit,Online,Doctor,2
61.66,86.0,5705.4,-54660768.0,Young,Debit,ATM,Student,4
12.350000000000023,22.0,1846.85,-54999082.0,Young,Debit,Branch,Student,4
213.25,63.0,677.79,-53534276.0,Young,Debit,Branch,Student,4
34.93000000000001,72.0,2810.37,-33235160.0,Young,Debit,Branch,Engineer,4
899.4200000000001,112.0,10631.43,-57339595.0,Old,Debit,Branch,Doctor,1
335.68,142.0,1188.9500000000003,-31416640.0,Young,Debit,Online,Student,4
423.96,75.0,8374.38,-55603107.0,Middle,Debit,ATM,Doctor,0
361.38,71.0,4972.92,-52931360.0,Old,Credit,Online,Retired,0
220.82,31.0,4298.13,-26840251.0,Middle,Debit,Branch,Engineer,3
717.36,138.0,514.8800000000001,-58028946.0,Young,Credit,Online,Student,4
406.12,106.0,10501.53,-39623930.0,Middle,Debit,ATM,Doctor,2
427.83,29.0,3293.06,-46969618.0,Middle,Debit,ATM,Engineer,0
416.62,67.0,9700.9,-52584264.0,Young,Credit,Online,Student,0
21.899999999999977,30.0,1052.27,-49561607.0,Young,Debit,ATM,Student,4
717.74,112.0,8375.16,-28653555.0,Middle,Credit,Online,Engineer,1
393.68,141.0,10135.88,-35652365.0,Middle,Debit,ATM,Doctor,2
281.91,269.0,225.52999999999975,-57164241.0,Young,Debit,Branch,Student,4
239.85,50.0,1477.63,-55957799.0,Old,Debit,ATM,Retired,0
237.84,16.0,8932.39,-35303346.0,Young,Debit,Branch,Student,3
459.29,109.0,1006.1199999999999,-55951448.0,Old,Credit,Online,Retired,0
196.49,65.0,7516.56,-27441451.0,Middle,Debit,Branch,Engineer,2
21.230000000000018,103.0,319.1800000000003,-36257684.0,Young,Debit,ATM,Student,4
95.23000000000002,60.0,966.8800000000001,-33225861.0,Young,Debit,Online,Student,4
344.87,25.0,7447.44,-37462309.0,Old,Debit,Branch,Retired,3
129.62,124.0,620.2799999999997,-42045591.0,Young,Credit,ATM,Student,4
16.53000000000003,220.0,707.9499999999998,-40489262.0,Young,Debit,ATM,Student,4
277.02,227.0,8586.38,-30815588.0,Middle,Credit,ATM,Doctor,2
13.019999999999982,42.0,6076.45,-43948055.0,Middle,Debit,Branch,Doctor,0
199.02,185.0,793.6300000000001,-55607488.0,Young,Debit,ATM,Student,4
684.5,76.0,6258.63,-39878280.0,Young,Debit,Branch,Doctor,1
899.4200000000001,61.00000000000001,10456.24,-35047359.0,Old,Credit,Online,Doctor,1
45.920000000000016,23.0,544.5600000000004,-43512057.0,Young,Debit,ATM,Student,4
761.73,27.0,151.27999999999975,-36255259.0,Young,Debit,ATM,Student,1
331.38,122.0,844.5500000000002,-45240900.0,Middle,Debit,ATM,Engineer,0
602.8,173.0,7417.69,-51374742.0,Old,Debit,Branch,Retired,1
64.12,222.0,1029.0900000000001,-39020204.0,Old,Credit,Branch,Doctor,3
57.379999999999995,86.0,899.5199999999995,-54394857.0,Young,Debit,Online,Student,4
94.63999999999999,144.0,586.7600000000002,-46532275.0,Young,Credit,ATM,Student,4
155.56,64.0,129.78999999999996,-48355193.0,Young,Credit,Branch,Student,4
301.39,104.0,10548.58,-42219970.0,Middle,Credit,Online,Doctor,2
136.31,65.0,4384.95,-32023827.0,Old,Debit,Online,Retired,3
4.389999999999986,63.0,1429.6099999999997,-44122086.0,Young,Debit,ATM,Student,4
429.25,107.0,5019.68,-44120520.0,Young,Debit,Online,Engineer,4
138.54,93.0,8274.77,-57939148.0,Old,Credit,Branch,Engineer,0
33.03000000000003,28.0,935.8800000000001,-39021107.0,Young,Debit,Branch,Student,4
76.38999999999999,80.0,11584.32,-53192556.0,Young,Debit,Online,Doctor,0
25.319999999999993,25.0,1642.3400000000001,-52496416.0,Young,Debit,ATM,Student,4
330.91,28.0,6481.35,-52584350.0,Middle,Debit,ATM,Engineer,0
153.55,16.0,5619.91,-31241626.0,Middle,Debit,Online,Doctor,3
217.61,120.0,1661.1,-53102223.0,Young,Debit,Online,Student,4
131.69,59.0,2958.43,-33234271.0,Middle,Credit,Branch,Engineer,3
899.4200000000001,84.0,3506.11,-33575380.0,Old,Debit,Online,Retired,1
68.49000000000001,49.0,6683.31,-32452401.0,Old,Debit,Online,Retired,3
899.4200000000001,151.0,1619.1599999999999,-44550086.0,Old,Debit,ATM,Retired,1
470.62,127.0,12470.62,-53187239.0,Old,Debit,Branch,Doctor,2
385.35,269.0,5184.13,-34354643.0,Middle,Debit,Branch,Doctor,3
74.72,132.0,165.75,-40396320.0,Young,Debit,Online,Student,4
352.03,219.0,4846.68,-40396375.0,Young,Credit,Online,Student,3
275.87,112.0,1697.58,-37460350.0,Young,Debit,ATM,Student,4
90.94,56.0,3896.08,-29859430.0,Old,Credit,ATM,Retired,3
206.25,56.0,3651.07,-34357510.0,Old,Debit,ATM,Retired,3
116.75999999999999,212.0,4480.43,-56819516.0,Middle,Debit,ATM,Engineer,0
91.5,77.0,667.6599999999999,-50773274.0,Middle,Debit,ATM,Doctor,0
489.31,36.0,5595.22,-50168292.0,Middle,Debit,Branch,Engineer,0
899.4200000000001,65.0,1588.31,-35045748.0,Young,Debit,Branch,Student,1
414.49,108.0,12709.58,-54403535.0,Old,Credit,Online,Doctor,2
315.13,143.0,6570.94,-28915367.0,Young,Debit,Branch,Engineer,3
28.379999999999967,260.0,8892.62,-34356634.0,Middle,Debit,Branch,Doctor,2
456.05,20.0,11729.51,-51635254.0,Old,Debit,Branch,Doctor,2
277.22,41.0,12104.51,-38415422.0,Middle,Debit,Branch,Doctor,2
54.84,124.0,3495.51,-47143393.0,Middle,Debit,Online,Retired,0
29.920000000000016,63.0,7855.01,-26581502.0,Old,Credit,Online,Doctor,2
133.06,143.0,8843.44,-55264154.0,Middle,Debit,Online,Engineer,0
332.06,221.0,11826.52,-43342049.0,Young,Debit,ATM,Doctor,3
14.339999999999975,24.0,7932.51,-33142547.0,Old,Credit,Online,Retired,0
468.32,152.0,4710.04,-44466378.0,Old,Debit,Online,Retired,1
582.17,135.0,4734.110000000001,-28742718.0,Old,Debit,Branch,Engineer,1
245.62,127.0,1879.8199999999997,-28047992.0,Young,Debit,Branch,Student,4
899.4200000000001,112.0,9018.33,-29519347.0,Middle,Credit,Online,Doctor,1
83.6,192.0,13899.239999999998,-26833196.0,Middle,Debit,ATM,Doctor,2
331.22,161.0,12613.25,-45675904.0,Old,Credit,Branch,Doctor,2
57.49000000000001,177.0,765.1499999999996,-30549719.0,Young,Credit,Online,Student,4
85.57999999999998,60.0,4734.110000000001,-29947790.0,Middle,Debit,ATM,Engineer,3
157.56,159.0,7541.16,-49474858.0,Middle,Debit,Branch,Doctor,0
230.3,24.0,8356.88,-53449857.0,Middle,Debit,Online,Engineer,0
305.92,88.0,1445.4700000000003,-28826770.0,Old,Debit,ATM,Retired,3
899.4200000000001,29.0,5141.32,-31419985.0,Middle,Debit,Online,Engineer,1
116.32999999999998,144.0,1696.15,-54055896.0,Young,Debit,Branch,Student,4
537.71,175.0,1806.08,-50083218.0,Young,Credit,Online,Student,4
538.17,252.0,5908.04,-34958588.0,Young,Credit,Branch,Engineer,1
219.44,23.0,4207.27,-40830991.0,Middle,Debit,Online,Engineer,3
61.620000000000005,19.0,8365.37,-33840637.0,Old,Debit,Online,Doctor,3
58.77000000000001,191.0,7261.7,-41441462.0,Young,Debit,Online,Engineer,3
538.13,165.0,5008.59,-36599267.0,Old,Debit,ATM,Retired,1
177.05,235.0,4287.82,-37381455.0,Young,Debit,Branch,Student,3
403.01,286.0,10513.52,-36859017.0,Old,Debit,Online,Doctor,2
719.76,190.0,690.5199999999995,-50509262.0,Young,Debit,Branch,Student,1
163.22,217.0,1788.27,-49903304.0,Young,Debit,Online,Student,4
242.85,93.0,4672.8,-32629843.0,Middle,Debit,Online,Engineer,3
291.22,100.0,3677.63,-31677851.0,Middle,Credit,Online,Engineer,3
56.52000000000001,152.0,6911.2,-29001591.0,Middle,Debit,ATM,Engineer,2
195.8,186.0,12027.68,-53101751.0,Middle,Debit,Online,Doctor,2
66.75999999999999,44.0,184.72000000000025,-48346892.0,Middle,Credit,Branch,Doctor,0
190.9,40.0,101.25,-33839600.0,Young,Debit,Online,Student,4
106.99000000000001,152.0,5771.4,-29862616.0,Middle,Debit,Branch,Engineer,2
655.81,164.0,4539.99,-47402364.0,Middle,Debit,ATM,Retired,1
107.1,175.0,193.80000000000018,-43774220.0,Young,Credit,Online,Student,4
79.92000000000002,274.0,9138.76,-55003023.0,Middle,Debit,ATM,Engineer,3
430.83,292.0,941.4899999999998,-38678308.0,Young,Debit,Branch,Student,4
235.34,68.0,566.8299999999999,-33235084.0,Young,Debit,Branch,Student,4
86.35,24.0,1550.48,-36859950.0,Middle,Credit,Branch,Retired,0
337.99,115.0,9038.63,-52932279.0,Old,Debit,ATM,Doctor,0
577.13,66.0,6640.51,-34874321.0,Middle,Credit,Branch,Engineer,2
213.33,161.0,5400.44,-37467018.0,Middle,Debit,ATM,Retired,3
54.52000000000001,164.0,6980.98,-52929407.0,Young,Debit,Branch,Doctor,0
100.13,168.0,5209.16,-28395016.0,Middle,Debit,Branch,Doctor,2
883.9199999999998,129.0,2342.64,-31680188.0,Middle,Credit,Online,Retired,1
69.80000000000001,138.0,136.77000000000044,-47664477.0,Young,Credit,Branch,Student,4
768.94,53.0,6860.18,-33661881.0,Old,Debit,Branch,Retired,1
179.62,119.0,409.2600000000002,-30643864.0,Young,Debit,Online,Student,4
